"CURRENT_REFMET_NAME","refmet_name","metabolite_name","is_standard","assay","super_class","main_class","sub_class","formula","exactmass","pubchem_cid","kegg_id","inchi_key","lm_id","hmdb_id","chebi_id"
"PC P-32:1 or PC O-32:2","PC(O-32:2)_lp_a","PC(O-32:2)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C40H78NO7P",715.5516,NA,"C05212",NA,NA,NA,NA
"PC P-34:0 or PC O-34:1","PC(O-34:1)_ln_b","PC(O-34:1)_feature2",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphocholines","O-PC","C42H84NO7P",745.5985,NA,"C05212",NA,NA,NA,NA
"PC P-34:0 or PC O-34:1","PC(O-34:1)_ln_d","PC(O-34:1)>PC(O-18:1/16:0)_and_PC(O-34:1)>PC(O-16:0/18:1) _M+H2CO2_feature4",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphocholines","O-PC","C42H84NO7P",745.5985,NA,"C05212",NA,NA,NA,NA
"PC P-34:0 or PC O-34:1","PC(O-34:1)_ln_d","PC(O-34:1)>PC(O-18:1/16:0)_M+H2CO2_feature4",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphocholines","O-PC","C42H84NO7P",745.5985,NA,"C05212",NA,NA,NA,NA
"PC P-34:0 or PC O-34:1","PC(O-34:1)_lp_a","PC(O-34:1)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C42H84NO7P",745.5985,NA,"C05212",NA,NA,NA,NA
"PC P-34:0 or PC O-34:1","PC(O-34:1)_lp_b","PC(O-34:1)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C42H84NO7P",745.5985,NA,"C05212",NA,NA,NA,NA
"PC P-34:0 or PC O-34:1","PC(O-34:1)_lp_c","PC(O-34:1)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C42H84NO7P",745.5985,NA,"C05212",NA,NA,NA,NA
"PC P-34:0 or PC O-34:1","PC(O-34:1)_lp_d","PC(O-34:1)_feature4",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C42H84NO7P",745.5985,NA,"C05212",NA,NA,NA,NA
"PC P-34:1 or PC O-34:2","PC(O-34:2)_lp_a","PC(O-34:2)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C42H82NO7P",743.5829,NA,"C05212",NA,NA,NA,NA
"PC P-34:1 or PC O-34:2","PC(O-34:2)_lp_b","PC(O-34:2)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C42H82NO7P",743.5829,NA,"C05212",NA,NA,NA,NA
"PC P-34:2 or PC O-34:3*","PC(P-34:2)/PC(O-34:3)","C34:3 PC plasmalogen",0,"metab-u-hilicpos","Glycerophospholipids","Glycerophosphocholines","O-PC","0",0,NA,"C00958",NA,NA,NA,NA
"PC P-36:0 or PC O-36:1","PC(O-36:1)_ln_c","PC(O-36:1)>PC(O-18:1/18:0)_and_PC(O-16:0/20:1)_M+H2CO2_feature3",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H88NO7P",773.6298,NA,"C05212",NA,NA,NA,NA
"PC P-36:0 or PC O-36:1","PC(O-36:1)_lp_a","PC(O-36:1)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H88NO7P",773.6298,NA,"C05212",NA,NA,NA,NA
"PC P-36:0 or PC O-36:1","PC(O-36:1)_lp_b","PC(O-36:1)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H88NO7P",773.6298,NA,"C05212",NA,NA,NA,NA
"PC P-36:0 or PC O-36:1","PC(O-36:1)_lp_c","PC(O-36:1)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H88NO7P",773.6298,NA,"C05212",NA,NA,NA,NA
"PC P-36:0 or PC O-36:1","PC(O-36:1)_lp_d","PC(O-36:1)_feature4",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H88NO7P",773.6298,NA,"C05212",NA,NA,NA,NA
"PC P-36:1 or PC O-36:2","PC(O-36:2)_ln_b","PC(O-36:2))_M+H2CO2_feature2",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H86NO7P",771.6142,NA,"C05212",NA,NA,NA,NA
"PC P-36:1 or PC O-36:2","PC(O-36:2)_ln_c","PC(O-36:2)_M+H2CO2_feature3",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H86NO7P",771.6142,NA,"C05212",NA,NA,NA,NA
"PC P-36:1 or PC O-36:2","PC(O-36:2)_lp_a","PC(O-36:2)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H86NO7P",771.6142,NA,"C05212",NA,NA,NA,NA
"PC P-36:1 or PC O-36:2","PC(O-36:2)_lp_b","PC(O-36:2)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H86NO7P",771.6142,NA,"C05212",NA,NA,NA,NA
"PC P-36:1 or PC O-36:2","PC(O-36:2)_lp_c","PC(O-36:2)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H86NO7P",771.6142,NA,"C05212",NA,NA,NA,NA
"PC P-36:2 or PC O-36:3","PC(O-36:3)_lp_a","PC(O-36:3)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H84NO7P",769.5985,NA,"C05212",NA,NA,NA,NA
"PC P-36:2 or PC O-36:3","PC(O-36:3)_lp_b","PC(O-36:3)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H84NO7P",769.5985,NA,"C05212",NA,NA,NA,NA
"PC P-36:2 or PC O-36:3","PC(O-36:3)_lp_c","PC(O-36:3)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H84NO7P",769.5985,NA,"C05212",NA,NA,NA,NA
"PC P-36:2 or PC O-36:3","PC(O-36:3)_lp_d","PC(O-36:3)_feature4",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H84NO7P",769.5985,NA,"C05212",NA,NA,NA,NA
"PC P-36:3 or PC O-36:4","PC(O-36:4)_lp_a","PC(O-36:4)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H82NO7P",767.5829,NA,"C05212",NA,NA,NA,NA
"PC P-36:3 or PC O-36:4","PC(O-36:4)_lp_b","PC(O-36:4)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H82NO7P",767.5829,NA,"C05212",NA,NA,NA,NA
"PC P-36:3 or PC O-36:4","PC(O-36:4)_lp_c","PC(O-36:4)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H82NO7P",767.5829,NA,"C05212",NA,NA,NA,NA
"PC P-36:3 or PC O-36:4","PC(O-36:4)_lp_d","PC(O-36:4)_feature4",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H82NO7P",767.5829,NA,"C05212",NA,NA,NA,NA
"PC P-36:3 or PC O-36:4","PC(O-36:4)_lp_e","PC(O-36:4)_feature5",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H82NO7P",767.5829,NA,"C05212",NA,NA,NA,NA
"PC P-36:4 or PC O-36:5","PC(O-36:5)_ln_e","PC(O-36:5)>PC(O-16:1/20:4)_M+H2CO2_feature5",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H80NO7P",765.5672,NA,"C05212",NA,NA,NA,NA
"PC P-36:4 or PC O-36:5","PC(O-36:5)_lp_a","PC(O-36:5)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H80NO7P",765.5672,NA,"C05212",NA,NA,NA,NA
"PC P-36:4 or PC O-36:5","PC(O-36:5)_lp_b","PC(O-36:5)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H80NO7P",765.5672,NA,"C05212",NA,NA,NA,NA
"PC P-36:4 or PC O-36:5","PC(O-36:5)_lp_e","PC(O-36:5)_feature5",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C44H80NO7P",765.5672,NA,"C05212",NA,NA,NA,NA
"PC P-36:4 or PC O-36:5*","PC(P-36:4)/PC(O-36:5)","C36:5 PC plasmalogen",0,"metab-u-hilicpos","Glycerophospholipids","Glycerophosphocholines","O-PC","0",0,NA,"C00958",NA,NA,NA,NA
"PC P-37:4 or PC O-37:5","PC(O-37:5)","PC(O-37:5)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C45H82NO7P",779.5829,NA,"C05212",NA,NA,NA,NA
"PC P-37:4 or PC O-37:5","PC(O-37:5)_lp_a","PC(O-37:5)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C45H82NO7P",779.5829,NA,"C05212",NA,NA,NA,NA
"PC P-37:4 or PC O-37:5","PC(O-37:5)_lp_b","PC(O-37:5)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C45H82NO7P",779.5829,NA,"C05212",NA,NA,NA,NA
"PC P-38:1 or PC O-38:2","PC(O-38:2)_lp_b","PC(O-38:2)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H90NO7P",799.6455,NA,"C05212",NA,NA,NA,NA
"PC P-38:1 or PC O-38:2","PC(O-38:2)_lp_c","PC(O-38:2)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H90NO7P",799.6455,NA,"C05212",NA,NA,NA,NA
"PC P-38:1 or PC O-38:2","PC(O-38:2)_lp_d","PC(O-38:2)_feature4",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H90NO7P",799.6455,NA,"C05212",NA,NA,NA,NA
"PC P-38:2 or PC O-38:3","PC(O-38:3)_lp_b","PC(O-38:3)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H88NO7P",797.6298,NA,"C05212",NA,NA,NA,NA
"PC P-38:2 or PC O-38:3","PC(O-38:3)_lp_c","PC(O-38:3)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H88NO7P",797.6298,NA,"C05212",NA,NA,NA,NA
"PC P-38:3 or PC O-38:4","PC(O-38:4)_lp_a","PC(O-38:4)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H86NO7P",795.6142,NA,"C05212",NA,NA,NA,NA
"PC P-38:3 or PC O-38:4","PC(O-38:4)_lp_b","PC(O-38:4)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H86NO7P",795.6142,NA,"C05212",NA,NA,NA,NA
"PC P-38:3 or PC O-38:4","PC(O-38:4)_lp_c","PC(O-38:4)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H86NO7P",795.6142,NA,"C05212",NA,NA,NA,NA
"PC P-38:3 or PC O-38:4","PC(O-38:4)_lp_d","PC(O-38:4)_feature4",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H86NO7P",795.6142,NA,"C05212",NA,NA,NA,NA
"PC P-38:3 or PC O-38:4","PC(O-38:4)_lp_e","PC(O-38:4)_feature5",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H86NO7P",795.6142,NA,"C05212",NA,NA,NA,NA
"PC P-38:3 or PC O-38:4","PC(O-38:4)_lp_f","PC(O-38:4)_feature6",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H86NO7P",795.6142,NA,"C05212",NA,NA,NA,NA
"PC P-38:3 or PC O-38:4","PC(O-38:4)_lp_g","PC(O-38:4)_feature7",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H86NO7P",795.6142,NA,"C05212",NA,NA,NA,NA
"PC P-38:4 or PC O-38:5","PC(O-38:5)_lp_a","PC(O-38:5)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H84NO7P",793.5985,NA,"C05212",NA,NA,NA,NA
"PC P-38:4 or PC O-38:5","PC(O-38:5)_lp_b","PC(O-38:5)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H84NO7P",793.5985,NA,"C05212",NA,NA,NA,NA
"PC P-38:4 or PC O-38:5","PC(O-38:5)_lp_c","PC(O-38:5)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H84NO7P",793.5985,NA,"C05212",NA,NA,NA,NA
"PC P-38:5 or PC O-38:6","PC(O-38:6)_ln_a","PC(O-38:5)>PC(O-18:1/20:4)_M+H2CO2_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H82NO7P",791.5829,NA,"C05212",NA,NA,NA,NA
"PC P-38:5 or PC O-38:6","PC(O-38:6)_ln_b","PC(O-38:5)>PC(O-18:1/20:4)_M+H2CO2_feature2",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H82NO7P",791.5829,NA,"C05212",NA,NA,NA,NA
"PC P-38:5 or PC O-38:6","PC(O-38:6)_ln_e","PC(O-38:5)>PC(O-18:1/20:4)_M+H2CO2_feature5",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H82NO7P",791.5829,NA,"C05212",NA,NA,NA,NA
"PC P-38:5 or PC O-38:6","PC(O-38:6)_lp_a","PC(O-38:6)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H82NO7P",791.5829,NA,"C05212",NA,NA,NA,NA
"PC P-38:5 or PC O-38:6","PC(O-38:6)_lp_b","PC(O-38:6)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H82NO7P",791.5829,NA,"C05212",NA,NA,NA,NA
"PC P-38:5 or PC O-38:6","PC(O-38:6)_lp_c","PC(O-38:6)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H82NO7P",791.5829,NA,"C05212",NA,NA,NA,NA
"PC P-38:5 or PC O-38:6*","PC(P-38:5)/PC(O-38:6)","C38:6 PC plasmalogen",0,"metab-u-hilicpos","Glycerophospholipids","Glycerophosphocholines","O-PC","0",0,NA,"C00958",NA,NA,NA,NA
"PC P-38:6 or  PC O-38:7*","PC(P-38:6)/PC(O-38:7)","C38:7 PC plasmalogen",0,"metab-u-hilicpos","Glycerophospholipids","Glycerophosphocholines","O-PC","0",0,NA,"C00958",NA,NA,NA,NA
"PC P-38:6 or PC O-38:7","PC(O-38:7)_lp_a","PC(O-38:7)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H80NO7P",789.5672,NA,"C05212",NA,NA,NA,NA
"PC P-38:6 or PC O-38:7","PC(O-38:7)_lp_b","PC(O-38:7)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H80NO7P",789.5672,NA,"C05212",NA,NA,NA,NA
"PC P-38:6 or PC O-38:7","PC(O-38:7)_lp_f","PC(O-38:7)_feature6",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H80NO7P",789.5672,NA,"C05212",NA,NA,NA,NA
"PC P-38:6 or PC O-38:7","PC(O-38:7)_lp_g","PC(O-38:7)_feature7",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C46H80NO7P",789.5672,NA,"C05212",NA,NA,NA,NA
"PC P-40:2 or PC O-40:3","PC(O-40:3)_lp_a","PC(O-40:3)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H92NO7P",825.6611,NA,"C05212",NA,NA,NA,NA
"PC P-40:2 or PC O-40:3","PC(O-40:3)_lp_b","PC(O-40:3)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H92NO7P",825.6611,NA,"C05212",NA,NA,NA,NA
"PC P-40:3 or PC O-40:4","PC(O-40:4)_lp_a","PC(O-40:4)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H90NO7P",823.6455,NA,"C05212",NA,NA,NA,NA
"PC P-40:3 or PC O-40:4","PC(O-40:4)_lp_b","PC(O-40:4)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H90NO7P",823.6455,NA,"C05212",NA,NA,NA,NA
"PC P-40:3 or PC O-40:4","PC(O-40:4)_lp_c","PC(O-40:4)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H90NO7P",823.6455,NA,"C05212",NA,NA,NA,NA
"PC P-40:5 or PC O-40:6","PC(O-40:6)_lp_a","PC(O-40:6)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H86NO7P",819.6142,NA,"C05212",NA,NA,NA,NA
"PC P-40:5 or PC O-40:6","PC(O-40:6)_lp_c","PC(O-40:6)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H86NO7P",819.6142,NA,"C05212",NA,NA,NA,NA
"PC P-40:5 or PC O-40:6","PC(O-40:6)_lp_d","PC(O-40:6)_feature4",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H86NO7P",819.6142,NA,"C05212",NA,NA,NA,NA
"PC P-40:5 or PC O-40:6","PC(O-40:6)_lp_e","PC(O-40:6)_feature5",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H86NO7P",819.6142,NA,"C05212",NA,NA,NA,NA
"PC P-40:5 or PC O-40:6","PC(O-40:6)_lp_f","PC(O-40:6)_feature6",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H86NO7P",819.6142,NA,"C05212",NA,NA,NA,NA
"PC P-40:6 or PC O-40:7","PC(O-40:7)_lp_a","PC(O-40:7)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H84NO7P",817.5985,NA,"C05212",NA,NA,NA,NA
"PC P-40:6 or PC O-40:7","PC(O-40:7)_lp_b","PC(O-40:7)_feature2",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H84NO7P",817.5985,NA,"C05212",NA,NA,NA,NA
"PC P-40:6 or PC O-40:7","PC(O-40:7)_lp_c","PC(O-40:7)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H84NO7P",817.5985,NA,"C05212",NA,NA,NA,NA
"PC P-40:6 or PC O-40:7","PC(O-40:7)_lp_d","PC(O-40:7)_feature4",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H84NO7P",817.5985,NA,"C05212",NA,NA,NA,NA
"PC P-40:6 or PC O-40:7","PC(O-40:7)_lp_e","PC(O-40:7)_feature5",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C48H84NO7P",817.5985,NA,"C05212",NA,NA,NA,NA
"PC P-42:2 or PC O-42:3","PC(O-42:3)","PC(O-42:3)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C50H96NO7P",853.6924,NA,"C05212",NA,NA,NA,NA
"PC P-42:5 or PC O-42:6","PC(O-42:6)_lp_a","PC(O-42:6)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C50H90NO7P",847.6455,NA,"C05212",NA,NA,NA,NA
"PC P-42:5 or PC O-42:6","PC(O-42:6)_lp_c","PC(O-42:6)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C50H90NO7P",847.6455,NA,"C05212",NA,NA,NA,NA
"PC P-42:5 or PC O-42:6","PC(O-42:6)_lp_d","PC(O-42:6)_feature4",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphocholines","O-PC","C50H90NO7P",847.6455,NA,"C05212",NA,NA,NA,NA
"PE 15:0/18:1(9z*","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[istd]","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[istd]",1,"metab-u-lrppos","Glycerophospholipids","Glycerophosphoethanolamines","PE","C38H74NO8P",703.5152,NA,NA,NA,NA,NA,NA
"PE 15:0/18:1(9z*","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[istd]","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[istd]",1,"metab-u-lrppos","Glycerophospholipids","Glycerophosphoethanolamines","PE","C38H74NO8P",703.5152,NA,NA,NA,NA,NA,NA
"PE 15:0/18:1(9z*","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[istd]","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[istd]",1,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C38H74NO8P",703.5152,NA,NA,NA,NA,NA,NA
"PE 15:0/18:1(9z*","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[istd]","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[istd]",1,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C38H74NO8P",703.5152,NA,NA,NA,NA,NA,NA
"PE 15:0/18:1(9z*","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[iSTD]","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[iSTD]",1,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C38H74NO8P",703.5152,NA,NA,NA,NA,NA,NA
"PE 15:0/18:1(9z*","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[iSTD]","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_feature1",1,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C38H74NO8P",703.5152,NA,NA,NA,NA,NA,NA
"PE 15:0/18:1(9z*","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[iSTD]","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_feature1",1,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C38H74NO8P",703.5152,NA,NA,NA,NA,NA,NA
"PE 15:0/18:1(9z*","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[iSTD]","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_feature1",1,"metab-u-lrppos","Glycerophospholipids","Glycerophosphoethanolamines","PE","C38H74NO8P",703.5152,NA,NA,NA,NA,NA,NA
"PE 15:0/18:1(9z*","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_[iSTD]","GTInternalStandard_PE(33:1(d7))>PE(15:0/18:1(9z,d7))_feature1",1,"metab-u-lrppos","Glycerophospholipids","Glycerophosphoethanolamines","PE","C38H74NO8P",703.5152,NA,NA,NA,NA,NA,NA
"PE 16:0_16:1","PE(16:0_16:1)","PE(32:1)>PE(16:0_16:1)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C37H72NO8P",689.4996,NA,"C00350",NA,NA,NA,NA
"PE 16:0_18:1","PE(16:0_18:1)_ln_a","PE(34:1)>PE(16:0_18:1)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C39H76NO8P",717.5309,NA,"C00350",NA,NA,NA,NA
"PE 16:0_18:2","PE(16:0_18:2)_ln_b","PE(34:2)>PE(16:0_18:2)_feature2",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C39H74NO8P",715.5152,NA,"C00350",NA,NA,NA,NA
"PE 16:0_18:3","PE(16:0_18:3)_ln_b","PE(34:3)>PE(16:0_18:3)_feature2",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C39H72NO8P",713.4996,NA,"C00350",NA,NA,NA,NA
"PE 16:0_20:4","PE(16:0_20:4)_ln_c","PE(36:4)>(16:0_20:4)_feature3",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C41H74NO8P",739.5152,NA,"C00350",NA,NA,NA,NA
"PE 16:0_20:4","PE(16:0_20:4)_lp_a","PE(36:4)>PE(16:0_20:4)_feature1",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphoethanolamines","PE","C41H74NO8P",739.5152,NA,"C00350",NA,NA,NA,NA
"PE 16:0_20:4","PE(16:0_20:4)_lp_c","PE(36:4)>PE(16:0_20:4)_feature3",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphoethanolamines","PE","C41H74NO8P",739.5152,NA,"C00350",NA,NA,NA,NA
"PE 16:0_20:4","PE(16:0_20:4)_lp_e","PE(36:4)>PE(16:0_20:4)_feature5",0,"metab-u-lrppos","Glycerophospholipids","Glycerophosphoethanolamines","PE","C41H74NO8P",739.5152,NA,"C00350",NA,NA,NA,NA
"PE 16:0_20:5","PE(16:0_20:5)_ln_c","PE(36:5)>PE(16:0_20:5)_M+H2CO2_feature3",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C41H72NO8P",737.4996,NA,"C00350",NA,NA,NA,NA
"PE 16:0_22:4","PE(16:0_22:4)_ln_d","PE(38:4)>PE(16:0_22:4)_feature4",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C43H78NO8P",767.5465,NA,"C00350",NA,NA,NA,NA
"PE 16:0_22:6","PE(16:0_22:6)_ln_c","PE(38:6)>PE(16:0_22:6)_feature3",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C43H74NO8P",763.5152,NA,"C00350",NA,NA,NA,NA
"PE 16:0/16:0","PE(16:0_16:0)","PE(32:0)>PE(16:0/16:0)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C37H74NO8P",691.5152,445468,"C00350","SLKDGVPOSSLUAI-PGUFJCEWSA-N","LMGP02010037","HMDB0008923",73005
"PE 16:0/16:0","PE(16:0/16:0)","PE(32:0)>PE(16:0/16:0)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C37H74NO8P",691.5152,445468,"C00350","SLKDGVPOSSLUAI-PGUFJCEWSA-N","LMGP02010037","HMDB0008923",73005
"PE 16:1_20:4","PE(16:1_20:4)_ln_b","PE(36:5)>PE(16:1_20:4)_feature2",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C41H72NO8P",737.4996,NA,"C00350",NA,NA,NA,NA
"PE 16:1_22:6","PE(16:1_22:6)","PE(38:7)>PE(16:1_22:6)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Glycerophosphoethanolamines","PE","C43H72NO8P",761.4996,NA,"C00350",NA,NA,NA,NA
